Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
263430_at 36.4468044261767 36.2621639054130 54.9281594734445 152.934017969766 110.815060599152 223.039332315973
263431_at 1242.34869152826 1731.46293381603 1462.38205493866 892.642828651566 1812.43738992411 1160.72066864953
263432_at 320.085229155811 409.888021078004 925.566333808735 807.819946979568 403.260909071008 327.603907740095
263433_at 394.848469543381 366.542058278680 133.867916402017 476.772344605619 283.501230667487 369.120106161506
263434_at 19.4150238036775 98.25360141255 23.3308524692949 454.572116638128 39.0601937066095 14.5966966069093
263435_at 680.28095603798 647.386453317956 611.286891260041 583.051196894315 952.895008870752 634.585328832875
263436_at 127.830122969540 144.764407472682 209.577986763694 49.0734691378699 93.0742003673365 180.209467398200
263437_at 1045.01165182427 1181.65685667869 896.137294879372 975.187705563298 1056.95332406418 814.153105969789
263438_at 705.824397269621 675.061448939155 465.753823121200 904.782591158708 678.148761978408 480.82613506224
263439_at 195.404839363109 202.865261544438 266.841750969370 263.379929855739 128.470936911639 242.440047193439
263440_at 31.0062504909503 11.3488546858434 17.5591492253803 98.2549965728328 8.20141915863411 8.8740506490196
263441_at 101.627637937768 220.504687108649 105.534293244303 356.46103812447 179.639582168944 318.176236165121
263442_at 31.2322332843998 160.931664444564 106.523450633330 98.3518391180972 73.6086931270287 7.20928117685133
263443_at 343.171379471959 145.588545551189 236.285059333275 371.602217957112 340.421199901473 518.937585299881
263444_at 7.38715046546872 86.5100690421744 123.310352222269 12.0158445346994 7.42504714544205 89.5562669989526
263445_at 6.56077744228493 17.8679030023506 157.414197099657 71.6315106453004 39.6413328750883 61.6434437910477
263446_at 157.860250450658 220.411618920649 358.422470053157 218.638988989399 133.108083573482 188.598792955983
263447_s_at 459.130930991267 443.335288992 520.940547047359 647.889942433898 452.492449624362 350.783950210047
263448_at 341.165067343997 495.537747265076 788.195300401155 546.251284200803 341.618710069907 458.629607931106
263449_at 1041.05562847564 1626.94378966535 1899.35181241191 1134.08333232638 1345.54604144008 1284.65642654594
263450_at 3.61175396739391 15.8945508471332 85.339111692347 45.7063422741506 3.34914041848035 23.6680683329398
263451_at 3.00258384652736 111.572911771701 151.800643765694 91.3138665783682 15.1783261337634 50.5274079585039
263452_at 215.253656729887 97.834072754544 48.1599120739328 240.999585493039 217.358177208899 151.624940924823
263453_at 20.5982071597954 90.4829520011778 151.754575139287 10.9211273308750 3.79416568386115 19.8396748502209
263454_at 4.60714550404973 193.121055280810 107.243168263035 199.149366798074 9.53821428844702 28.9526414554854
263455_at 51.0000886473015 10.3492011415955 18.3983432401858 10.4095548205897 20.2693067430921 9.64265197788353
263456_at 1285.86540922323 1074.75214254723 1165.60282499796 963.966614210997 1007.59542876132 940.534454199667
263457_at 795.568662529265 977.311112567976 679.49528323662 162.173435862924 711.756810283517 851.510599646229
263458_at 3.46381994053707 11.4896701881826 264.581792831002 8.83767009822277 2.8756151414985 16.3214210461325
263459_at 853.616413036449 869.203526547147 804.416049610665 1052.86876953359 720.34903954765 936.045623456776
263460_at 2495.09760604581 1979.81549588168 1093.08606765685 2777.66022732982 3462.17164477924 3517.62629157873
263461_at 862.6521543701 702.031481293101 612.750512991725 695.787671718942 812.566235824793 1168.46303916032
263462_at 39.7131946871663 273.961699294281 99.1901459233704 19.9229462917710 7.06364890656906 36.3478100111093
263463_at 18.6814037340859 23.3121447689921 168.728015717353 235.293216805401 46.2095937713294 77.7262335482745
263464_at 1.41258281141164 18.5921694372514 12.9274825036126 308.587785702093 1.26970088504869 114.351985138265
263465_at 236.747307154242 308.597784164839 384.999728526577 301.417089727890 384.274777009068 292.064693657230
263466_at 485.516137115447 387.021190123687 802.306380103927 343.215810959383 496.460038466209 613.088358762253
263467_at 104.627171887513 393.146743122046 138.777588262532 200.457341645455 124.805565415826 148.299951415275
263468_at 55.5709892001424 106.192642795103 337.334992210557 47.4832665833531 22.4218488434763 123.208121179327
263469_at 26.3241637096166 27.4576473308573 29.9679579213263 281.243132512680 3.74867063913213 72.054858171153
263470_at 33.0722834134316 196.641687084895 329.828450597035 160.095526944985 80.731013904612 86.754816184593
263471_at 275.601588822511 214.640260430201 486.846991190251 633.958529211082 229.898134966255 302.280316028825
263472_at 468.082555549038 874.902184312226 819.789937338379 845.735697084106 812.739173585785 770.097676329488
263473_at 703.90675463588 767.030310915578 1003.80960061844 631.469763095755 1224.50694022322 744.911007706673
263474_at 37.4786805452789 12.5548140128565 297.319818592096 136.102846299706 84.4445150258396 19.9974738628826
263475_at 1005.30910908134 811.121607261711 604.455351018807 1372.83336835589 1124.12059465279 1290.73149512171
263476_at 220.327310277629 269.241193304260 379.489092130684 282.415865115836 178.294632000822 44.6736258441126
263477_at 197.340190932447 241.681187892109 273.055866587447 162.771664260727 214.971977604228 216.749103231550
263478_at 2685.73248747642 2382.47150525434 1947.02130068692 1812.60420357511 2211.81145022883 2060.10416322675
263479_x_at 7.57189398786313 48.6997435072056 98.0448598985834 472.585461087303 4.49432105830932 9.24234726271266
263480_at 29.5085644361190 276.646076322732 115.811418762908 426.94412509846 65.5313477406761 138.408541007796
263481_at 313.482404082495 163.237644920328 175.040016714764 244.635818542585 107.741836753910 470.004050069372
263482_at 146.543151780306 408.569232754933 49.8856269698414 70.035541434834 236.224795288591 315.675716926127
263483_at 419.145663720715 411.87623080502 824.729485291659 447.276160914079 692.575338417766 476.905093485591
263484_at 421.780755041881 416.713415008367 498.854566866155 372.937476335936 280.883861142329 371.414859446903
263485_at 143.335945505165 189.308333909162 370.214580550666 404.369885225621 103.676867580424 158.187971404529
263486_at 10.7735584621836 20.7161890752548 265.289431185123 78.1845717409671 68.3253557849234 131.132508701904
263487_at 4.07075609581215 13.7002754574799 30.3267098571674 11.3428545366282 4.74801801379626 75.0683310312579
263488_at 113.907346687451 39.5680201723679 22.893780405064 318.809709425137 121.579687494419 101.801956576996
263489_at 71.142169674606 29.5138899520675 235.118047140944 273.158998767108 64.7496563913929 13.5621030584315
263490_at 524.924087834702 810.472245437506 599.526455812727 957.633932709537 722.395070699562 860.884607736863
263491_at 584.815855323104 460.459729199798 560.454545605362 794.495340481029 400.862996734465 311.641717993339
263492_at 4.03488534391801 18.3980584840612 36.8430870772431 12.3059358061791 7.38329612846846 6.01954798020368
263493_at 374.293078328403 354.895584046113 433.186545767572 1000.01448544389 421.649795659815 453.416883989469
263494_at 2449.45761044728 2325.76919197540 1807.63887376781 2307.10167657012 2417.96498954238 2672.98642929457
263495_at 81.6028736861291 257.646223391591 160.987862415914 358.166174288043 89.4892674953163 96.3510109796212
263496_at 1069.20505673446 1043.38606820357 1037.11739417990 568.984772018375 841.617552843903 683.8518101425
263497_at 68.5460071132845 126.042868355436 20.3066526521009 49.2023258064416 62.7821404056827 6.8204024482465
263498_at 6.25958032670234 18.5304752158588 33.020917256855 114.152299774709 28.3279368425549 41.7212188732282
263499_at 508.004369982022 413.060696465348 505.227588361159 251.238826953423 388.433489606324 522.101147501772
263500_s_at 9.56228557088546 107.239238759669 252.246645430943 177.061658445457 10.9522600486503 100.522147834106
263501_s_at 19.1914976013928 30.6172644460394 221.94767953361 28.7697092491873 22.0844869982098 11.1169523252864
263502_s_at 225.869944554751 175.170549299904 492.385589298657 118.264288872408 162.878132428262 163.929351343902
263503_s_at 34.2140556277774 45.8858011814001 21.2871419362546 156.199423964275 26.5179080959194 29.6466098985122
263504_s_at 13.2284989477540 55.4968534919629 166.986511021181 116.757955733003 11.9411424724432 23.7495986809985
263505_s_at 127.054818950906 367.371011386851 111.100852941396 22.5798642806990 73.768140825202 169.407607971311
263506_s_at 22.1062359904354 16.027268824116 32.3394633651324 19.0856357191885 11.2901983421797 16.2564324882851
263507_s_at 13.2078148642847 26.8053895641874 32.093786321018 187.763892963581 14.7310816540525 41.838657587442
263508_s_at 28.1905686601356 106.172878522566 191.830370673632 49.9730848967531 29.7089931475167 55.5672749106245
263509_s_at 296.208550443265 291.245755026001 571.222117499525 339.468079552378 251.059633805438 205.543159439647
263510_s_at 42.0388966430881 46.8552123491927 276.621782125326 36.8107230697283 54.8093198334483 91.7050473834317
263511_at 48.2385538663749 18.4128819481405 151.229591787725 35.2070299079493 10.7865678753391 87.8794491501232
263512_at 29.9352167372966 44.2823875611997 31.7209918294799 129.320308354637 71.1502817879985 137.903409721766
263513_at 577.29579035635 757.135024353433 685.039016267813 769.776589227108 574.650675747421 631.718741534784
263514_at 8.35345135690976 13.6253621436611 298.930824199366 171.876338235429 49.2104259233608 15.9804589271102
263515_at 126.611099049274 159.328095015507 210.086458779421 398.382954403741 138.036638798999 161.842306130062
263516_at 1565.93339852273 1362.84963396232 1663.63460508806 1302.45239854164 1776.95479188638 1420.01932088681
263517_at 3476.7376465889 2923.49781280802 2587.25945309836 2441.79211558617 3426.99589412213 3109.07383254617
263518_at 53.5429298377171 67.423369719425 87.767878297937 25.6285132170975 10.1048223862765 45.2596056562205
263519_at 1640.29197158640 1477.80994125352 1437.83608199553 1281.49548420228 1977.35298878452 892.297674307924
263520_at 82.8195452880662 47.0459021825446 81.478629399292 234.515786330373 41.9394054925652 63.228908335168
263521_at 253.670750855039 211.118479295327 61.744630071838 105.809302713804 281.339179594406 41.3173057651268
263522_at 33.1987918191958 13.0475982164333 40.6249287199858 19.832417021585 64.6967241749065 131.229416360219
263523_at 23.4209172071369 62.0226851074125 107.186565965162 47.0407808257431 5.44058118452894 116.705457159486
263524_x_at 9.397064001944 153.581270159583 58.0318995728899 92.2902141341153 30.9258163258986 12.7103260038489
263525_at 70.987583230885 20.6528278379241 17.7612696258390 289.227363141175 105.811514878799 18.8523444394849
263526_at 229.122727335130 489.326686810012 310.729045251763 144.783048177206 323.670136149991 299.947485397732
263527_at 18.1585473919319 34.0400457842654 49.004695073342 44.934779463935 16.2428950516599 140.059200233396
263528_at 46.4531000498678 80.2637042653849 47.0144913690871 27.9434782771080 30.1298353885329 133.481078543933
263529_at 1952.47922282449 1823.72682511368 1691.86540364800 1308.40684091244 1703.59350853867 1844.11461707175
263530_at 52.2971093687421 21.8313240088647 33.6300470471366 15.7276732470561 18.2603428338121 36.9112604640444
263531_s_at 2.44858684862364 33.977393703177 123.016205033128 12.8761616041316 13.6611897460107 15.9804641615972
263532_s_at 576.879990260645 590.532532473394 509.108049096951 506.37554336638 724.028280387088 657.507063246706
263533_at 240.287332488498 263.350808321993 305.398515743224 478.816685453333 170.893854703146 215.917373742178
263534_at 4901.35473042287 3911.79893172789 2733.49889416498 3909.86110044113 4352.60120723124 4021.23449187120
263535_at 99.1996839115003 134.318409064041 217.544946495929 242.003714750930 133.082839269519 160.347694004330
263536_at 552.780936453200 371.500404617046 860.995475979039 354.861774860648 341.290029781732 297.642961872095
263537_at 924.29468190237 660.384110172047 866.154439587503 833.443298003124 760.814483431208 1070.07264899394
263538_at 481.373049903658 461.440005827484 710.790858934742 410.854950362385 365.046199139557 503.207348767477
263539_at 37.9634913597112 211.107684169507 173.199574086302 13.5763761066770 90.5344853349998 28.2081057713746
263540_at 29.9849155895743 66.2093421724748 21.7189645449459 50.4444611822935 9.96548942426933 122.217634403527
263541_at 305.710335677556 458.020556617859 459.212738923761 350.074951011923 239.478629331362 135.471404667146
263542_at 184.482126841397 212.966110423279 360.251533858509 290.581327910148 285.007545241935 319.308963793141
263543_at 73.195426235693 52.8493882248471 71.4399044011735 212.290893687089 70.4518914293819 119.490049997047
263544_at 27.7798704832165 23.2611985305463 45.8675197157202 87.3603472878395 46.7861577660150 103.979525701239
263545_at 3780.40458294949 2911.69832744348 1704.63949623778 2349.59999997256 2963.01489091024 3663.18350321811
263546_at 360.861352554133 291.888533855034 541.352405453448 240.827019324285 281.284291963844 414.234557907566
263547_at 14.9776897275538 294.585238569143 28.3343345630358 14.7108696676059 58.8567301150201 72.6477589577983
263548_at 3871.46667704232 2795.60137681897 2623.26763686522 1910.55422884589 3056.07357348863 2379.96219995860
263549_at 220.313498014702 357.665931148553 96.5661922778338 173.155354499610 110.034588874513 333.463739243574
263550_at 172.220199025425 332.00741789071 291.432392720307 281.773752090402 156.689142718098 276.952722609126
263551_at 350.735432648909 462.05135445507 92.5418907768555 435.941920825415 261.357074845527 365.190533742774
263552_x_at 462.88111218523 471.224869972531 1120.66263610424 642.509979542014 386.454933642702 713.912299290333
263553_at 406.723591134498 507.24932867597 796.753989471 489.854939873477 502.471692252111 317.259235983547
263554_at 78.112310803771 24.7992195043105 70.0152165384954 19.6633223533553 70.6456464600368 88.363703081114
